idx,sim_id,lambda_real,gamma_real,lambda_pred,gamma_pred,lambda_abs_err,gamma_abs_err,cov_lambda_lambda,cov_lambda_gamma,cov_gamma_gamma,mahalanobis_d2,nll,ellipse_area_65,ellipse_area_90
1273,sim__lam_m0p11363636__gam_0p11111111__rep_000__20260603_044444_737661,-0.11363635957241058,0.1111111119389534,-0.10921025499720338,0.11009837044184856,0.0044261045752072015,0.001012741497104841,0.00013263882041655167,-3.067603949343731e-05,7.172652332231978e-06,0.14922112967587786,-10.734397046656177,2.12238105599657e-05,4.655039046280662e-05
1274,sim__lam_m0p11363636__gam_0p11222222__rep_000__20260603_044455_092109,-0.11363635957241058,0.11222221702337265,-0.10415632877118464,0.1097767040669897,0.009480030801225947,0.002445512956382956,0.00012590610481237233,-3.068011557902368e-05,7.541988870938213e-06,0.9917531677113516,-10.422849677718979,1.9018364043220902e-05,4.1713163132246e-05
1275,sim__lam_m0p11363636__gam_0p11333333__rep_000__20260603_044505_368771,-0.11363635957241058,0.1133333295583725,-0.11932118908896872,0.11521905235077945,0.005684829516558132,0.001885722792406952,0.0001212902419183146,-2.9819188470222946e-05,7.430087675052073e-06,2.6719273198157794,-9.398669699248991,2.286249839207585e-05,5.0144540449014405e-05
1276,sim__lam_m0p11363636__gam_0p11444444__rep_000__20260603_044515_578807,-0.11363635957241058,0.11444444209337234,-0.10349059264098726,0.11187383306002197,0.010145766931423328,0.0025706090333503795,0.00010855589045436575,-2.808248350143488e-05,7.336034800506012e-06,0.9891347775874948,-10.459612702291938,1.8355902987426815e-05,4.0260180844899966e-05
1277,sim__lam_m0p11363636__gam_0p11555556__rep_000__20260603_044525_494639,-0.11363635957241058,0.11555556207895279,-0.12055649565367599,0.11727822166598045,0.0069201360812654045,0.001722659587027664,9.557330973778424e-05,-2.4556465506009665e-05,6.382134865253211e-06,0.5433039467444303,-10.737204269563758,1.737921687085446e-05,3.8118005670579196e-05
1278,sim__lam_m0p11363636__gam_0p11666667__rep_000__20260603_044535_649820,-0.11363635957241058,0.11666666716337204,-0.11403290995420345,0.11668363271477133,0.0003965503817928706,1.696555139929501e-05,9.982596863588998e-05,-2.6559505073363803e-05,7.148805780231078e-06,0.09667215331848548,-10.87545593758319,1.892226532650331e-05,4.150238888067891e-05
1279,sim__lam_m0p11363636__gam_0p11777778__rep_000__20260603_044545_918766,-0.11363635957241058,0.11777777969837189,-0.1271939954400505,0.12156637017020877,0.013557635867639917,0.0037885904718368835,7.356740046031235e-05,-2.0467400669943e-05,5.780720287563125e-06,2.5017378817166502,-9.801901787445946,1.663253262643525e-05,3.6480295843122274e-05
1281,sim__lam_m0p11363636__gam_0p12__rep_000__20260603_044606_315246,-0.11363635957241058,0.11999999731779099,-0.1182180640153847,0.12135872870444508,0.004581704442974122,0.0013587313866540995,6.585305680644382e-05,-1.928757640764927e-05,5.724992203226878e-06,0.3224916708070005,-11.011905446510585,1.4746120343513059e-05,3.234280940562533e-05
1282,sim__lam_m0p11363636__gam_0p12111111__rep_000__20260603_044616_639688,-0.11363635957241058,0.12111110985279083,-0.11551573938270465,0.1216971743314037,0.0018793798102940684,0.0005860644786128688,6.272746501082105e-05,-1.895359852131328e-05,5.801673561508109e-06,0.06074036231786373,-11.175039967140577,1.4278018035465348e-05,3.131611605314768e-05
1284,sim__lam_m0p11363636__gam_0p12333333__rep_000__20260603_044637_100312,-0.11363635957241058,0.12333332747220993,-0.1113726948857443,0.12268626071991484,0.002263664686666278,0.000647066752295089,5.904911304895471e-05,-1.8970220356073096e-05,6.180394432702262e-06,0.1615086280030429,-11.084464826835386,1.486355378399654e-05,3.26003773146703e-05
1285,sim__lam_m0p11363636__gam_0p12444444__rep_000__20260603_044647_256408,-0.11363635957241058,0.12444444000720978,-0.12264925804605475,0.12732545352194258,0.00901289847364417,0.0028810135147327998,4.446309572502674e-05,-1.5079955102987217e-05,5.208257810484996e-06,2.156369899567295,-10.185464184019882,1.3470231393929083e-05,2.9544389742836458e-05
1286,sim__lam_m0p11363636__gam_0p12555556__rep_000__20260603_044657_230627,-0.11363635957241058,0.12555555999279022,-0.1074282470085981,0.1236131471751758,0.0062081125638124846,0.001942412817614425,5.330557356181276e-05,-1.8164951416993404e-05,6.274200933814563e-06,1.079297449737446,-10.687680245827487,1.3968465599614726e-05,3.06371716799473e-05
1287,sim__lam_m0p11363636__gam_0p12666667__rep_000__20260603_044707_515330,-0.11363635957241058,0.12666666507720947,-0.11840833789091132,0.1282825184369809,0.004771978318500736,0.0016158533597714353,3.972337622555668e-05,-1.4373475227694881e-05,5.2926667859286965e-06,0.7071065209433485,-10.977291792637036,1.2594827948819786e-05,2.7624358838527928e-05
1288,sim__lam_m0p11363636__gam_0p12777778__rep_000__20260603_044717_704052,-0.11363635957241058,0.12777778506278992,-0.11668841219919912,0.12885891919125747,0.0030520526267885373,0.0010811341284675535,3.738662566507281e-05,-1.3975337372385183e-05,5.3151532034753745e-06,0.28833414463111673,-11.220757540039216,1.2172833301175297e-05,2.6698793866791895e-05
1290,sim__lam_m0p11363636__gam_0p13__rep_000__20260603_044737_965527,-0.11363635957241058,0.12999999523162842,-0.1129057851630999,0.12983869444687102,0.0007305744093106803,0.00016130078475740106,3.338699494739193e-05,-1.3259113354982201e-05,5.351719394902932e-06,0.20882716188035083,-11.345412501896885,1.1181998625756339e-05,2.4525586520518103e-05
1291,sim__lam_m0p11363636__gam_0p13111111__rep_000__20260603_044748_153552,-0.11363635957241058,0.13111111521720886,-0.11197282221102922,0.1304918577889449,0.001663537361381362,0.000619257428263964,3.14677457144601e-05,-1.2854564164638995e-05,5.33664995835399e-06,0.1304337679401737,-11.417177086917278,1.0823690879501418e-05,2.3739706650035424e-05
1292,sim__lam_m0p11363636__gam_0p13222222__rep_000__20260603_044758_444376,-0.11363635957241058,0.1322222203016281,-0.11137917328023983,0.13123775887613753,0.002257186292170754,0.0009844614254905792,2.958548401324287e-05,-1.2437936706334802e-05,5.315532387431115e-06,0.18679234328192074,-11.414169444907778,1.055464118565098e-05,2.3149597335440376e-05
1294,sim__lam_m0p11363636__gam_0p13444444__rep_000__20260603_044818_865289,-0.11363635957241058,0.1344444453716278,-0.11048678602359319,0.13280721668163586,0.003149573548817397,0.001637228689991943,2.6061690965231442e-05,-1.1608582536920016e-05,5.259950183120146e-06,0.9963666557060797,-11.057803598662122,1.0055747645237478e-05,2.2055369273047702e-05
1295,sim__lam_m0p11363636__gam_0p13555556__rep_000__20260603_044828_977190,-0.11363635957241058,0.13555556535720825,-0.11025301700447931,0.1336427351992544,0.003383342567931269,0.0019128301579538487,2.434839217745153e-05,-1.1161612306063817e-05,5.207241204210924e-06,1.9151803894959656,-10.624370854935535,9.797921318885516e-06,2.1489876279724723e-05
1297,sim__lam_m0p11363636__gam_0p13777778__rep_000__20260603_044849_272586,-0.11363635957241058,0.13777777552604675,-0.10874475130460048,0.1350562021757007,0.004891608267810099,0.0027215733503460626,2.1296297050425003e-05,-1.0315269591681599e-05,5.089891957725436e-06,2.450562979007799,-10.408017332759723,9.30761125800868e-06,2.0414474446619776e-05
1298,sim__lam_m0p11363636__gam_0p13888889__rep_000__20260603_044859_641935,-0.11363635957241058,0.1388888955116272,-0.10790946474679064,0.1357472398050099,0.005726894825619944,0.0031416557066172857,1.9874917885429034e-05,-9.88987803735029e-06,5.016468988901672e-06,2.5452562835815655,-10.386129546114805,9.073640979740716e-06,1.9901305155964233e-05
1299,sim__lam_m0p11363636__gam_0p14__rep_000__20260603_044909_782385,-0.11363635957241058,0.14000000059604645,-0.10717396307358174,0.1364595254609391,0.0064623964988288485,0.003540475135107357,1.8525522358853336e-05,-9.46785755268345e-06,4.935518803140801e-06,2.8383459028904667,-10.266588704656893,8.831895402420207e-06,1.9371082226150044e-05
1300,sim__lam_m0p11060606__gam_0p03__rep_000__20260603_044919_902940,-0.11060605943202972,0.029999999329447746,-0.11394920057067903,0.0312553475130013,0.003343141138649308,0.0012553481835535507,0.000941019085367247,-0.00010218120133197838,1.203755534124717e-05,0.8570325495039369,-8.155436378379939,0.00019640495984833537,0.0004307769118057301
1301,sim__lam_m0p11060606__gam_0p031111111__rep_000__20260603_044935_295928,-0.11060605943202972,0.031111111864447594,-0.10733726680893385,0.031159678024089033,0.003268792623095873,4.8566159641438844e-05,0.001096894918796595,-0.00012714809382212563,1.5779211685160323e-05,0.1853337721179575,-8.364917653953,0.00022286066655581845,0.0004888024710578392
1302,sim__lam_m0p11060606__gam_0p032222222__rep_000__20260603_044950_096186,-0.11060605943202972,0.03222222253680229,-0.10444160983122286,0.03239679918817906,0.006164449600806865,0.0001745766513767677,0.0011676807299073218,-0.000150875654582156,2.0229862225859886e-05,1.315074319682033,-7.942469711218519,0.00019327700741822595,0.0004239163432683659
1303,sim__lam_m0p11060606__gam_0p033333333__rep_000__20260603_045005_018451,-0.11060605943202972,0.03333333134651184,-0.11493222974172657,0.03561750831624977,0.004326170309696842,0.0022841769697379277,0.0011523083783253627,-0.0001432236848915309,1.871885898092974e-05,3.341805186604863,-6.825195453561547,0.00021444070266106268,0.00047033488222047217
1304,sim__lam_m0p11060606__gam_0p034444444__rep_000__20260603_045020_134691,-0.11060605943202972,0.03444444388151169,-0.11311370548085753,0.03513873036076731,0.002507646048827805,0.0006942864792556236,0.0011140175608830196,-0.00013027782539628367,1.6327606925657218e-05,0.1528707805609087,-8.349155204195387,0.00023010614628928453,0.0005046940523424652
1305,sim__lam_m0p11060606__gam_0p035555556__rep_000__20260603_045035_216158,-0.11060605943202972,0.035555556416511536,-0.10459453330643909,0.034291161095298506,0.006011526125590638,0.0012643953212130299,0.0013367190936997893,-0.0001664958126941703,2.1716530592889612e-05,0.2987337447547329,-8.240121980481923,0.00023856515263387027,0.0005232472733653945
1306,sim__lam_m0p11060606__gam_0p036666667__rep_000__20260603_045049_967885,-0.11060605943202972,0.036666665226221085,-0.09140735814891121,0.03450940522672319,0.019198701283118513,0.002157259999497896,0.001907210560398644,-0.0002594909803945629,3.592196033910255e-05,0.529060265825966,-8.178517947454171,0.00022612393234452567,0.000495959823702834
1307,sim__lam_m0p11060606__gam_0p037777778__rep_000__20260603_045104_631635,-0.11060605943202972,0.03777777776122093,-0.10772904748434842,0.03762879485478443,0.002877011947681307,0.00014898290643650114,0.0012742958939350533,-0.00016937108079341268,2.3433634919389827e-05,0.06558903066013368,-8.410403120339652,0.0002260901168401137,0.0004958856558275777
1308,sim__lam_m0p11060606__gam_0p038888889__rep_000__20260603_045119_873752,-0.11060605943202972,0.03888889029622078,-0.0902179286267688,0.03510583007574475,0.020388130805260918,0.003783060220476031,0.0015604307950890786,-0.00019485410949230983,2.5661474295025655e-05,1.417474831816481,-7.450078643795988,0.00030046018304183744,0.0006590022465384504
1309,sim__lam_m0p11060606__gam_0p04__rep_000__20260603_045135_137261,-0.11060605943202972,0.03999999910593033,-0.10784569565762547,0.03868776988812073,0.002760363774404251,0.0013122292178096018,0.0012189735050924652,-0.000160822171307037,2.2067726927175386e-05,1.0635781914377282,-7.974184903578192,0.00021233331981673607,0.00046571273889795933
1311,sim__lam_m0p11060606__gam_0p042222222__rep_000__20260603_045204_948184,-0.11060605943202972,0.042222220450639725,-0.07727680734086384,0.03743554170443453,0.033329252091165884,0.004786678746205197,0.0016622413413246075,-0.00022139177838538716,3.0224543616741283e-05,0.8320729429976836,-8.005773109245894,0.00023097782766918213,0.0005066059196048847
1312,sim__lam_m0p11060606__gam_0p043333333__rep_000__20260603_045220_015482,-0.11060605943202972,0.04333333298563957,-0.09118784345130537,0.04116641694787404,0.01941821598072435,0.0021669160377655317,0.001816100584557528,-0.0002421140105429515,3.3183255815233726e-05,0.40408025371162903,-8.072864930929896,0.00026752853800002355,0.0005867729486492844
1313,sim__lam_m0p11060606__gam_0p044444444__rep_000__20260603_045235_206271,-0.11060605943202972,0.04444444552063942,-0.09850843849933666,0.04331341404892797,0.012097620932693065,0.0011310314717114522,0.0015968236381145233,-0.00022922507464133784,3.384244785972444e-05,0.48303312190275305,-8.08074631576499,0.0002551542912297484,0.0005596323926585527
1314,sim__lam_m0p11060606__gam_0p045555556__rep_000__20260603_045250_097105,-0.11060605943202972,0.04555555433034897,-0.10948641625726507,0.04384831497358377,0.0011196431747646507,0.0017072393567652,0.0012465593629706494,-0.00017168684489475195,2.4543856177186465e-05,2.6878565869760416,-7.123609392096053,0.0002206535042243216,0.0004839614804140675
1315,sim__lam_m0p11060606__gam_0p046666667__rep_000__20260603_045304_802972,-0.11060605943202972,0.046666666865348816,-0.09934996248131744,0.04464463564973009,0.01125609695071228,0.002022031215618725,0.0017737575325667042,-0.00025444639803194223,3.728429974606594e-05,0.28311255403398317,-8.217426115673636,0.00024595507808656706,0.0005394556688531945
1316,sim__lam_m0p11060606__gam_0p047777778__rep_000__20260603_045319_983631,-0.11060605943202972,0.04777777940034866,-0.1046716530783951,0.04700512169339799,0.005934406353634625,0.0007726577069506746,0.001651238406508128,-0.00024104941404606226,3.618055332547929e-05,0.030170013928617734,-8.26196362018154,0.00026695568621611885,0.0005855165072509438
1317,sim__lam_m0p11060606__gam_0p048888889__rep_000__20260603_045335_138687,-0.11060605943202972,0.04888888821005821,-0.08078711010591588,0.04313984698888085,0.02981894932611384,0.0057490412211773645,0.0018775692299215058,-0.0002613705967176033,3.726253248884372e-05,3.3823392093115743,-6.582685021344953,0.00026780970612784086,0.0005873896374431563
1318,sim__lam_m0p11060606__gam_0p05__rep_000__20260603_045350_319715,-0.11060605943202972,0.05000000074505806,-0.1152314778125012,0.05145722192077784,0.00462541838047148,0.0014572211757197806,0.0015427529674807243,-0.00022110391765879178,3.2875831456046163e-05,0.5450903331535379,-7.948412638379765,0.00028235735855145665,0.0006192971452266034
1320,sim__lam_m0p11060606__gam_0p052222222__rep_000__20260603_045419_945874,-0.11060605943202972,0.052222222089767456,-0.06418869879100786,0.04619681787028984,0.046417360641021865,0.006025404219477615,0.00236520670952779,-0.0003510151337881752,5.3017390267537956e-05,1.7175167424119167,-7.274083620348743,0.0003083665926216095,0.000676343451693735
1321,sim__lam_m0p11060606__gam_0p053333333__rep_000__20260603_045435_389308,-0.11060605943202972,0.0533333346247673,-0.05370142697780245,0.04488556877408101,0.05690463245422728,0.008447765850686295,0.0027145721675550065,-0.00041059779413291976,6.296849001256533e-05,1.222342463499487,-7.487090127362269,0.00031921662368449336,0.0007001409305245883
1322,sim__lam_m0p11060606__gam_0p054444444__rep_000__20260603_045450_175154,-0.11060605943202972,0.05444444343447685,-0.08040826768331355,0.05047258829605017,0.030197791748716174,0.003971855138426683,0.002365788198076566,-0.0003677409026515584,5.788751903903644e-05,1.1042810009162096,-7.701548044832744,0.0002732652013739265,0.0005993552283136434
1323,sim__lam_m0p11060606__gam_0p055555556__rep_000__20260603_045505_275415,-0.11060605943202972,0.0555555559694767,-0.07639275209659413,0.05032415631370846,0.034213307335435594,0.005231399655768243,0.002534737856055777,-0.0003866596017507247,5.993985618713415e-05,0.46196287669720704,-7.8496164549234235,0.00032490518758864336,0.0007126177131533548
1324,sim__lam_m0p11060606__gam_0p056666667__rep_000__20260603_045520_467229,-0.11060605943202972,0.05666666850447655,-0.10678442990984838,0.05730946819163929,0.0038216295221813468,0.0006427996871627428,0.0022229412227183468,-0.0003465878353933726,5.500186332532008e-05,1.598207481135175,-7.343599696230428,0.00030534059722023526,0.0006697065065007576
1325,sim__lam_m0p11060606__gam_0p057777778__rep_000__20260603_045535_612196,-0.11060605943202972,0.057777777314186096,-0.08865876257986649,0.05532283996664944,0.021947296852163234,0.0024549373475366565,0.002476868550714696,-0.0003792393381564873,5.919131772030841e-05,0.9232036914252753,-7.5497361288942715,0.00034820567591610854,0.0007637229011945415
1326,sim__lam_m0p11060606__gam_0p058888889__rep_000__20260603_045550_630446,-0.11060605943202972,0.058888889849185944,-0.11775604975844356,0.060485059953072184,0.007149990326413835,0.0015961701038862408,0.0020313947551721134,-0.0003221664068309329,5.196172296822361e-05,0.27126508111915104,-8.104451013417073,0.00027700837726584386,0.0006075651724632769
1327,sim__lam_m0p11060606__gam_0p06__rep_000__20260603_045605_249867,-0.11060605943202972,0.05999999865889549,0.01068321393044469,0.04029429788607608,0.12128927336247441,0.019705700772819412,0.002461091137812568,-0.00039407375350200433,6.471173970694942e-05,6.027736761193239,-4.820836284092331,0.0004154767424397956,0.000911269186753365
1328,sim__lam_m0p11060606__gam_0p061111111__rep_000__20260603_045620_528334,-0.11060605943202972,0.06111111119389534,-0.061010946658992316,0.05296386426914701,0.04959511277303741,0.00814724692474833,0.0024083757798286465,-0.00039597946912150653,6.612742769298933e-05,1.0213492888332496,-7.563009623730216,0.00032715924312604647,0.0007175615551224726
1329,sim__lam_m0p11060606__gam_0p062222222__rep_000__20260603_045635_301645,-0.11060605943202972,0.06222222372889519,-0.11719209578611434,0.06265402467441383,0.006586036354084612,0.00043180094551864556,0.0022132771756814013,-0.00034721391246300015,5.5329317159641654e-05,0.44055968406703805,-7.982124560987766,0.0002876449478210593,0.000630894466283136
1330,sim__lam_m0p11060606__gam_0p063333333__rep_000__20260603_045650_493031,-0.11060605943202972,0.06333333253860474,-0.0666277262717232,0.05666236936084701,0.043978333160306526,0.006670963177757727,0.0024892238926824506,-0.0003915931270967975,6.249259899804841e-05,0.8458942208168665,-7.703658307427566,0.00031029575303157187,0.00068057469801472
1332,sim__lam_m0p11060606__gam_0p065555556__rep_000__20260603_045721_226615,-0.11060605943202972,0.06555555760860443,-0.09713086212818656,0.062446828840822644,0.013475197303843167,0.0031087287677817876,0.002738261660435747,-0.0004337625703816001,6.965382318105876e-05,1.0733249970119623,-7.5131160920298266,0.0003350744386303225,0.0007349220305315641
1333,sim__lam_m0p11060606__gam_0p066666667__rep_000__20260603_045735_815299,-0.11060605943202972,0.06666667014360428,-0.04780201118604788,0.05565547191720199,0.06280404824598185,0.011011198226402286,0.0030208605749509204,-0.0004976184901218788,8.310870092287778e-05,1.6953015711445403,-7.059003986013152,0.0003866332351820359,0.0008480064412924631
1335,sim__lam_m0p11060606__gam_0p068888889__rep_000__20260603_045805_652149,-0.11060605943202972,0.06888888776302338,-0.09531948356425035,0.06571479721631235,0.015286575867779373,0.003174090546711028,0.002631679161123858,-0.0004254983058287375,6.973363147210435e-05,0.6150989158109539,-7.76455572496264,0.00032767626357292054,0.000718695541105397
1336,sim__lam_m0p11060606__gam_0p07__rep_000__20260603_045820_421251,-0.11060605943202972,0.07000000029802322,-0.08382560224352353,0.06454679885014025,0.02678045718850619,0.0054532014478829716,0.002858363887034954,-0.00047396949774155997,7.94823536895468e-05,1.4034851626943876,-7.355458097167609,0.0003325966930644532,0.0007294875670438309
1337,sim__lam_m0p11060606__gam_0p071111111__rep_000__20260603_045835_665456,-0.11060605943202972,0.07111111283302307,-0.00880261039664676,0.05378020548209683,0.10180344903538296,0.01733090735092624,0.002903804569117457,-0.0004749709127031779,7.881055915746982e-05,3.9807158410033594,-5.943594681023074,0.0003762217390260542,0.0008251708053451103
1338,sim__lam_m0p11060606__gam_0p072222222__rep_000__20260603_045850_553240,-0.11060605943202972,0.07222222536802292,-0.06661780709903531,0.06428606311290253,0.043988252332994415,0.007936162255120394,0.0027361470522721146,-0.00046255834204856987,7.918693015735371e-05,0.9596324877166751,-7.546043904058757,0.00034318551280855585,0.0007527121285444895
1339,sim__lam_m0p11060606__gam_0p073333333__rep_000__20260603_045905_528074,-0.11060605943202972,0.07333333045244217,-0.09514831585503636,0.07050385940904658,0.015457743576993366,0.0028294710433955927,0.0026834613725739372,-0.00045012420952725534,7.637793410125513e-05,0.1530827466149205,-8.020979702025755,0.0003194530220630763,0.0007006594253913191
1340,sim__lam_m0p11060606__gam_0p074444444__rep_000__20260603_045920_303794,-0.11060605943202972,0.07444444298744202,-0.06512363121207754,0.06550100495918576,0.04548242821995219,0.008943438028256256,0.0027213352724291197,-0.0004637041453473455,8.01614329642809e-05,2.000601100817036,-6.953802067849527,0.0003687167316337128,0.0008087099995179636
1341,sim__lam_m0p11060606__gam_0p075555556__rep_000__20260603_045934_696532,-0.11060605943202972,0.07555555552244186,-0.0848402541356279,0.06938297708314822,0.025765805296401822,0.006172578439293641,0.002566528329078328,-0.00043432466205733597,7.438907475689396e-05,3.949858804835891,-6.135915794728688,0.0003152248221620017,0.000691385673357314
1342,sim__lam_m0p11060606__gam_0p076666667__rep_000__20260603_045949_333998,-0.11060605943202972,0.07666666805744171,-0.0638506799852212,0.06827402898251611,0.04675537944680852,0.0083926390749256,0.00233617233949215,-0.00041452297186011974,7.494628940858825e-05,0.9424256620728784,-7.46196262251681,0.0003765142326280578,0.0008258123344118475
1343,sim__lam_m0p11060606__gam_0p077777778__rep_000__20260603_050003_792081,-0.11060605943202972,0.07777778059244156,-0.11223678666543124,0.07843265642880715,0.0016307272334015188,0.0006548758363655871,0.002188867464666494,-0.00037057438497694516,6.3990483771735e-05,0.11578409702356399,-7.9616452702494405,0.0003453622906199595,0.0007574864765243359
1345,sim__lam_m0p11060606__gam_0p08__rep_000__20260603_050032_681922,-0.11060605943202972,0.07999999821186066,-0.02517472277250299,0.06420308924873686,0.08543133665952674,0.0157969089631238,0.0025056704962876006,-0.0004568974228050267,8.445887915525051e-05,2.95462026798657,-6.519138735916257,0.00035342893501380735,0.0007751791262583351
1346,sim__lam_m0p11060606__gam_0p081111111__rep_000__20260603_050047_029933,-0.11060605943202972,0.0811111107468605,-0.08712527377466639,0.07630610926362114,0.023480785657363334,0.004805001483239368,0.0024181368231748113,-0.00044205069440487966,8.169914998110923e-05,0.5233693036765779,-7.879126493926022,0.0003059189375160844,0.0006709749859058148
1347,sim__lam_m0p11060606__gam_0p082222222__rep_000__20260603_050100_972587,-0.11060605943202972,0.08222222328186035,-0.03719405176072291,0.06886316716735186,0.07341200767130682,0.013359056114508494,0.002329500661200357,-0.00042944141892572606,8.038079690682155e-05,2.3385663595820745,-6.834831515281773,0.0003507299687092793,0.0007692594571693767
1348,sim__lam_m0p11060606__gam_0p083333333__rep_000__20260603_050114_960415,-0.11060605943202972,0.0833333358168602,-0.0713787782869868,0.07596085462612268,0.039227281145042925,0.007372481190737523,0.0021183380103607847,-0.0003880474666234407,7.202892169380054e-05,0.763289161076834,-7.795346138836684,0.0002950487459414369,0.0006471332888281073
1349,sim__lam_m0p11060606__gam_0p084444444__rep_000__20260603_050128_484989,-0.11060605943202972,0.08444444090127945,-0.08476274046987209,0.08119586587051808,0.025843318962157635,0.0032485750307613692,0.0021895942564489185,-0.00041213664504739556,7.855382725077907e-05,2.9708199494294103,-6.656917198113791,0.000305455507502345,0.000669958540341961
1350,sim__lam_m0p11060606__gam_0p085555556__rep_000__20260603_050142_173731,-0.11060605943202972,0.0855555534362793,-0.08924484411565503,0.08068949074181431,0.021361215316374693,0.00486606269446499,0.0022905038713987884,-0.00043746047345036987,8.44414390408263e-05,0.8928179005403258,-7.7204365997285676,0.0002980573007881008,0.0006537319814825332
1351,sim__lam_m0p11060606__gam_0p086666667__rep_000__20260603_050155_513738,-0.11060605943202972,0.08666666597127914,-0.03985872941423155,0.07319922046300953,0.07074733001779818,0.013467445508269615,0.0020976770737580128,-0.00039284113869767775,7.420400676813313e-05,2.4611048949907968,-7.149906342189394,0.00024072916692142584,0.0005279936269840431
1352,sim__lam_m0p11060606__gam_0p087777778__rep_000__20260603_050208_549858,-0.11060605943202972,0.08777777850627899,-0.0740199798700274,0.07992991648544878,0.03658607956200233,0.00784786202083021,0.0018786352140587874,-0.0003584722660668242,6.92377222659202e-05,1.6112681310017365,-7.4925656170620565,0.0002613685865195602,0.0005732622670571483
1354,sim__lam_m0p11060606__gam_0p09__rep_000__20260603_050234_166699,-0.11060605943202972,0.09000000357627869,-0.11602259265619708,0.09059889594955184,0.0054165332241673525,0.0005988923732731521,0.0019238780975481757,-0.00035863285646785953,6.78905273017183e-05,0.177952533454863,-8.08931402977198,0.0002946655563867749,0.0006462928354448477
1355,sim__lam_m0p11060606__gam_0p091111111__rep_000__20260603_050246_562185,-0.11060605943202972,0.09111110866069794,-0.059237113125244045,0.08058483122422455,0.05136894630678568,0.010526277436473386,0.0016474349266798662,-0.0003285915902798855,6.632188742265847e-05,1.70227087167018,-7.545857548500035,0.00023678162863172787,0.000519335452796466
1356,sim__lam_m0p11060606__gam_0p092222222__rep_000__20260603_050258_703179,-0.11060605943202972,0.09222222119569778,-0.07729025070454876,0.0851116019698015,0.03331580872748097,0.007110619225896286,0.00209717366802008,-0.00040775690463420056,8.033149897287265e-05,0.9105927883134939,-7.673456132286431,0.00030963022908124397,0.0006791149978509543
1357,sim__lam_m0p11060606__gam_0p093333333__rep_000__20260603_050310_941601,-0.11060605943202972,0.09333333373069763,-0.04441308911242636,0.08030328597665637,0.06619297031960336,0.013030047754041263,0.0018332290033548184,-0.000344911906013608,6.577211277215988e-05,2.7678347203055296,-6.901373127491957,0.00026476451675098967,0.0005807105939167782
1358,sim__lam_m0p11060606__gam_0p094444444__rep_000__20260603_050322_582547,-0.11060605943202972,0.09444444626569748,-0.059951242584280307,0.08467136363661432,0.05065481684774942,0.009773082629083163,0.0021207850817238057,-0.00040516097409093346,7.791666756649886e-05,1.227773053859238,-7.867197501172774,0.00021768461050388467,0.0004774497768941725
1359,sim__lam_m0p11060606__gam_0p095555556__rep_000__20260603_050334_155250,-0.11060605943202972,0.09555555880069733,-0.07197621786634367,0.08809435063364202,0.03862984156568605,0.007461208167055311,0.002120409928906361,-0.00040256524446866473,7.704393703911809e-05,0.7300467831373822,-8.025265937096684,0.00023837426341230625,0.0005228285941761019
1361,sim__lam_m0p11060606__gam_0p097777778__rep_000__20260603_050356_736729,-0.11060605943202972,0.09777777642011642,-0.06652803175099398,0.08954188667889262,0.04407802768103575,0.0082358897412238,0.0023047296794449093,-0.000436999413017761,8.310441362290734e-05,0.9034771005702851,-8.35772851543442,0.00015675188999490428,0.0003438054473973545
1362,sim__lam_m0p11060606__gam_0p098888889__rep_000__20260603_050408_064145,-0.11060605943202972,0.09888888895511627,-0.05762869876825505,0.0883198440708668,0.052977360663774675,0.010569044884249479,0.002309338431850085,-0.0004544397252895044,8.962065199240918e-05,1.3219506988519925,-8.263200139496519,0.0001397640737552481,0.00030654590454419397
1363,sim__lam_m0p11060606__gam_0p1__rep_000__20260603_050418_889236,-0.11060605943202972,0.10000000149011612,-0.05616051292101698,0.08951426993699307,0.05444554651101274,0.010485731553123046,0.002167307063578463,-0.0004277832561690433,8.454985483849697e-05,1.9642992107832242,-8.240823408419867,0.00010366435132043954,0.00022736803164567174
1364,sim__lam_m0p11060606__gam_0p10111111__rep_000__20260603_050429_754591,-0.11060605943202972,0.10111110657453537,-0.07086298825828363,0.09334763880113606,0.03974307117374609,0.007763467773399313,0.0014439565581496165,-0.00028598122287445114,5.678374921071196e-05,1.1745512913225298,-8.721571420854517,9.51337918441179e-05,0.00020865787244183794
1367,sim__lam_m0p11060606__gam_0p10444444__rep_000__20260603_050501_027893,-0.11060605943202972,0.10444443672895432,-0.11952096275613755,0.1063593083750245,0.008914903324107826,0.001914871646070182,0.0006400410113691498,-0.00013086551464704146,2.6943017921016534e-05,0.16984390545757933,-9.503765651777773,7.191203946287157e-05,0.00015772537671853587
1369,sim__lam_m0p11060606__gam_0p10666667__rep_000__20260603_050521_916887,-0.11060605943202972,0.1066666692495346,-0.09723674541561733,0.10365352944598705,0.013369314016412392,0.00301313980354756,0.00017771759125594503,-3.852049609012722e-05,8.417486538274319e-06,1.2009764232723228,-10.130261104666097,2.2951469988490493e-05,5.033968271818888e-05
